SC-5,SP-6,SHBd,minHaaCH,maxwHBa,FMF
-0.1436693922247192,0.9480510028832921,-0.3426701921051055,-0.28104577256250146,0.8032087291129922,-0.21727669132130037
1.805944042261177,0.6679746639098687,-1.0977023657198568,0.3879417877006009,-0.17495948096869882,0.6973471874108901
0.11895726103723503,0.790538839034628,-1.0977023657198568,0.5504769324952785,0.13902640526611698,-0.07098168757431261
-1.6976992806306501,-1.435509003850197,0.09605454504909763,-0.018367980404577267,0.2106548584709681,-0.47836152021841255
-1.0332192850623774,-1.3443082226672594,0.0740659748238605,-0.05171140435030728,0.22325991960175454,-0.33264006544672775
1.1839261288697605,1.6326289485993335,-1.0977023657198568,0.36779446124326265,-0.10000576623854794,0.5385674896898714
1.8473799527535044,1.839543345990161,1.0946693119669983,-0.36279896776887144,0.45651154926883486,1.1207863913634666
-0.811803010054392,-0.028182609193144432,2.4347571630325406,0.3844902536859977,0.180862835154187,2.138075536674848
2.816864109171203,0.9163762198997947,0.7863502004352295,0.1901849423103864,-0.08465543105780546,-0.914979012254689
-0.01288324720090394,0.6099331948626047,0.5787906461093787,-0.247148497809777,0.496356688824894,0.41505438477583967
-0.10306795101431705,-1.105849391194101,-1.0977023657198568,-0.948957738504774,0.946736296344522,-1.2495448017318667
0.6023461458159364,-0.7455650283694614,-1.0977023657198568,0.4523971787175031,-0.2249930671749489,-0.05597604577860156
-0.7579797413702508,-0.3355815261722234,-0.09540002146068122,2.127579145647204,-1.3852773445143192,-0.5729704244468392
1.3187041945125129,0.13964160105892634,0.1567755111535755,-0.10968112214907061,0.1653578366466858,-0.5729704244468392
1.159264178605311,1.9042253673913045,0.18653280580080303,0.22462001422352618,0.1873393619621825,1.6500920654783189
-0.05636022445037121,-0.8034544236986976,-1.0977023657198568,-3.657537016230124,-2.9605368605868,-0.6636978693307746
0.5596528930947633,-0.27428133459579257,0.3160771411238832,0.7052822464619004,-0.23552950631034533,0.06218838148202584
-0.16961687624780927,-1.226016594858518,-1.0977023657198568,-0.4958275101503314,0.7751180023905495,-0.3114320917087895
-1.2816655988375711,-0.23667567660921232,-0.39555398687638593,-0.022309150639857507,0.3444386361167373,-0.1454496859258289
0.1817341595841895,-0.7951772684746149,1.4926567291345234,1.270009399014101,-0.9776428139274653,-0.7407401688970218
-0.6171856032692983,-0.6831279047106327,-0.012160021569112209,0.0493141935748151,0.385927073519601,-0.3506601739498447
0.6380648140658876,-0.541235884185106,-0.11058382793009269,-3.657537016230124,-3.715096699424779,-0.04989375897073979
-0.9304216908187922,-0.27933597531881066,0.10000450221666625,0.39380939552542754,0.15679335492745494,-0.5729704244468392
0.051872696737642124,-0.28421681750694006,1.2831578456578088,0.3172816622807019,-0.11949334541007046,-0.1687784570375613
-0.7579797413702508,-1.3719277065033497,0.3004085023667557,0.10079021133214949,0.26115243465749255,0.019852464095725768
-0.25872466362306284,-0.4810581414798328,0.10090571988089123,0.1939896565497401,0.1212401226889337,0.316257239192877
-0.14503386226678533,-0.6113491098015268,2.2930435372877893,-0.1718568953516768,0.29005514384541553,1.4698376270541038
-0.9930068869631425,-1.394818421869339,0.5836047455309352,-0.3151758251906294,0.3844771048312436,-2.017953706806647
-0.5052990598198851,0.8435039425420132,0.3314006933703421,0.4547249574715383,0.16334721339883002,1.5139875598041526
-0.7715116756717321,-1.0837190444182507,0.09192206278497725,0.7008594668292341,-0.21130536275685588,-1.4404965954628906
-1.0332192850623774,-1.1323753925815159,-1.0977023657198568,-0.3892714309785533,3.572687589707158,-1.0459615921959193
